locality,lga_name,abs_lga_code,regional_group,category,subcategory,display_name,poi_count
CLIFTON SPRINGS,GREATER GEELONG,22750,Barwon,recreation,playground,Playground,11
CLONBINANE,MITCHELL,24850,Goulburn,recreation,nature_reserve,Nature Reserve,7
CLUB TERRACE,EAST GIPPSLAND,22110,Gippsland,recreation,nature_reserve,Nature Reserve,10
CLUNES,HEPBURN,22910,Central Highlands,community,community_centre,Community Centre,4
CLUNES,HEPBURN,22910,Central Highlands,community,town_hall,Town Hall,2
CLUNES,HEPBURN,22910,Central Highlands,education,kindergarten,Kindergarten,1
CLUNES,HEPBURN,22910,Central Highlands,education,school,School,2
CLUNES,HEPBURN,22910,Central Highlands,healthcare,pharmacy,Pharmacy,1
CLUNES,HEPBURN,22910,Central Highlands,public_transport,platform,Public Transport Platform,1
CLUNES,HEPBURN,22910,Central Highlands,public_transport,railway_station,Railway Station,1
CLUNES,HEPBURN,22910,Central Highlands,public_transport,stop_position,Public Transport Stop Position,2
CLUNES,HEPBURN,22910,Central Highlands,recreation,nature_reserve,Nature Reserve,5
CLUNES,HEPBURN,22910,Central Highlands,recreation,park,Park,14
CLUNES,HEPBURN,22910,Central Highlands,recreation,playground,Playground,4
CLUNES,HEPBURN,22910,Central Highlands,recreation,sports_centre,Sports Centre,2
CLUNES,HEPBURN,22910,Central Highlands,shopping,supermarket,Supermarket,2
CLYDEBANK,WELLINGTON,26810,Gippsland,recreation,nature_reserve,Nature Reserve,1
CLYDESDALE,HEPBURN,22910,Central Highlands,recreation,nature_reserve,Nature Reserve,4
COALVILLE,BAW BAW,20830,Gippsland,recreation,nature_reserve,Nature Reserve,3
COALVILLE,BAW BAW,20830,Gippsland,recreation,park,Park,2
COBAINS,WELLINGTON,26810,Gippsland,education,school,School,2
COBAINS,WELLINGTON,26810,Gippsland,recreation,nature_reserve,Nature Reserve,4
COBBANNAH,EAST GIPPSLAND,22110,Gippsland,recreation,nature_reserve,Nature Reserve,1
COBBERAS,EAST GIPPSLAND,22110,Gippsland,recreation,nature_reserve,Nature Reserve,3
COBDEN,CORANGAMITE,21830,Great South Coast,education,school,School,6
COBDEN,CORANGAMITE,21830,Great South Coast,healthcare,hospital,Hospital,2
COBDEN,CORANGAMITE,21830,Great South Coast,public_transport,bus_stop,Bus Stop,5
COBDEN,CORANGAMITE,21830,Great South Coast,recreation,park,Park,18
COBDEN,CORANGAMITE,21830,Great South Coast,recreation,playground,Playground,1
COBDEN,CORANGAMITE,21830,Great South Coast,shopping,supermarket,Supermarket,1
COBRAM,MOIRA,24900,Goulburn,education,school,School,10
COBRAM,MOIRA,24900,Goulburn,healthcare,hospital,Hospital,2
COBRAM,MOIRA,24900,Goulburn,healthcare,pharmacy,Pharmacy,1
COBRAM,MOIRA,24900,Goulburn,public_transport,bus_stop,Bus Stop,1
COBRAM,MOIRA,24900,Goulburn,public_transport,platform,Public Transport Platform,2
COBRAM,MOIRA,24900,Goulburn,recreation,garden,Garden,2
COBRAM,MOIRA,24900,Goulburn,recreation,nature_reserve,Nature Reserve,1
COBRAM,MOIRA,24900,Goulburn,recreation,park,Park,15
COBRAM,MOIRA,24900,Goulburn,recreation,playground,Playground,3
COBRAM,MOIRA,24900,Goulburn,recreation,sports_centre,Sports Centre,6
COBRAM,MOIRA,24900,Goulburn,shopping,convenience_store,Convenience Store,4
COBRAM,MOIRA,24900,Goulburn,shopping,supermarket,Supermarket,5
COBRAM EAST,MOIRA,24900,Goulburn,recreation,nature_reserve,Nature Reserve,1
COBRICO,CORANGAMITE,21830,Great South Coast,recreation,nature_reserve,Nature Reserve,2
COBRICO,CORANGAMITE,21830,Great South Coast,recreation,park,Park,2
COBUNGRA,EAST GIPPSLAND,22110,Gippsland,public_transport,bus_stop,Bus Stop,2
COBUNGRA,EAST GIPPSLAND,22110,Gippsland,recreation,nature_reserve,Nature Reserve,4
COCAMBA,SWAN HILL,26610,Mallee,recreation,nature_reserve,Nature Reserve,5
COCHRANES CREEK,LODDON,23940,Loddon Campaspe,recreation,nature_reserve,Nature Reserve,1
CODRINGTON,MOYNE,25490,Great South Coast,education,childcare,Childcare Centre,1
COHUNA,GANNAWARRA,22250,Mallee,community,community_centre,Community Centre,2
COHUNA,GANNAWARRA,22250,Mallee,education,school,School,6
COHUNA,GANNAWARRA,22250,Mallee,healthcare,hospital,Hospital,2
COHUNA,GANNAWARRA,22250,Mallee,public_transport,bus_stop,Bus Stop,1
COHUNA,GANNAWARRA,22250,Mallee,public_transport,stop_position,Public Transport Stop Position,1
COHUNA,GANNAWARRA,22250,Mallee,recreation,garden,Garden,2
COHUNA,GANNAWARRA,22250,Mallee,recreation,nature_reserve,Nature Reserve,3
COHUNA,GANNAWARRA,22250,Mallee,recreation,park,Park,5
COHUNA,GANNAWARRA,22250,Mallee,recreation,playground,Playground,8
COHUNA,GANNAWARRA,22250,Mallee,recreation,sports_centre,Sports Centre,2
COHUNA,GANNAWARRA,22250,Mallee,shopping,supermarket,Supermarket,1
COIMADAI,MOORABOOL,25150,Central Highlands,education,school,School,2
COIMADAI,MOORABOOL,25150,Central Highlands,recreation,nature_reserve,Nature Reserve,1
COIMADAI,MOORABOOL,25150,Central Highlands,recreation,park,Park,2
COIMADAI,MOORABOOL,25150,Central Highlands,recreation,playground,Playground,2
COKUM,BULOKE,21270,Mallee,recreation,garden,Garden,2
COKUM,BULOKE,21270,Mallee,recreation,nature_reserve,Nature Reserve,2
COLAC,COLAC OTWAY,21750,Barwon,community,community_centre,Community Centre,6
COLAC,COLAC OTWAY,21750,Barwon,community,library,Library,2
COLAC,COLAC OTWAY,21750,Barwon,community,social_facility,Social Facility,6
COLAC,COLAC OTWAY,21750,Barwon,education,childcare,Childcare Centre,2
COLAC,COLAC OTWAY,21750,Barwon,education,kindergarten,Kindergarten,4
COLAC,COLAC OTWAY,21750,Barwon,education,school,School,16
COLAC,COLAC OTWAY,21750,Barwon,healthcare,clinic,Clinic,2
COLAC,COLAC OTWAY,21750,Barwon,healthcare,dentist,Dentist,2
COLAC,COLAC OTWAY,21750,Barwon,healthcare,doctor,Doctor,2
COLAC,COLAC OTWAY,21750,Barwon,healthcare,hospital,Hospital,2
COLAC,COLAC OTWAY,21750,Barwon,healthcare,pharmacy,Pharmacy,2
COLAC,COLAC OTWAY,21750,Barwon,public_transport,bus_stop,Bus Stop,56
COLAC,COLAC OTWAY,21750,Barwon,public_transport,platform,Public Transport Platform,2
COLAC,COLAC OTWAY,21750,Barwon,public_transport,railway_station,Railway Station,1
COLAC,COLAC OTWAY,21750,Barwon,public_transport,stop_position,Public Transport Stop Position,7
COLAC,COLAC OTWAY,21750,Barwon,recreation,garden,Garden,2
COLAC,COLAC OTWAY,21750,Barwon,recreation,nature_reserve,Nature Reserve,2
COLAC,COLAC OTWAY,21750,Barwon,recreation,park,Park,26
COLAC,COLAC OTWAY,21750,Barwon,recreation,playground,Playground,20
COLAC,COLAC OTWAY,21750,Barwon,recreation,sports_centre,Sports Centre,8
COLAC,COLAC OTWAY,21750,Barwon,shopping,convenience_store,Convenience Store,8
COLAC,COLAC OTWAY,21750,Barwon,shopping,supermarket,Supermarket,6
COLAC COLAC,TOWONG,26670,Ovens Murray,recreation,nature_reserve,Nature Reserve,3
COLAC EAST,COLAC OTWAY,21750,Barwon,shopping,convenience_store,Convenience Store,4
COLAC WEST,COLAC OTWAY,21750,Barwon,public_transport,bus_stop,Bus Stop,1
COLAC WEST,COLAC OTWAY,21750,Barwon,recreation,playground,Playground,2
COLAC WEST,COLAC OTWAY,21750,Barwon,recreation,sports_centre,Sports Centre,2
COLBINABBIN,CAMPASPE,21370,Loddon Campaspe,community,community_centre,Community Centre,2
COLBINABBIN,CAMPASPE,21370,Loddon Campaspe,education,school,School,2
COLBINABBIN,CAMPASPE,21370,Loddon Campaspe,public_transport,bus_stop,Bus Stop,2
COLBINABBIN,CAMPASPE,21370,Loddon Campaspe,recreation,nature_reserve,Nature Reserve,2
COLBINABBIN,CAMPASPE,21370,Loddon Campaspe,recreation,park,Park,4
COLBINABBIN,CAMPASPE,21370,Loddon Campaspe,recreation,playground,Playground,2
COLBINABBIN,CAMPASPE,21370,Loddon Campaspe,shopping,convenience_store,Convenience Store,2
COLERAINE,SOUTHERN GRAMPIANS,26260,Great South Coast,community,community_centre,Community Centre,9
COLERAINE,SOUTHERN GRAMPIANS,26260,Great South Coast,education,school,School,4
COLERAINE,SOUTHERN GRAMPIANS,26260,Great South Coast,healthcare,hospital,Hospital,2
COLERAINE,SOUTHERN GRAMPIANS,26260,Great South Coast,public_transport,bus_stop,Bus Stop,1
COLERAINE,SOUTHERN GRAMPIANS,26260,Great South Coast,recreation,garden,Garden,2
COLERAINE,SOUTHERN GRAMPIANS,26260,Great South Coast,recreation,nature_reserve,Nature Reserve,2
COLERAINE,SOUTHERN GRAMPIANS,26260,Great South Coast,recreation,park,Park,9
COLERAINE,SOUTHERN GRAMPIANS,26260,Great South Coast,recreation,playground,Playground,6
COLERAINE,SOUTHERN GRAMPIANS,26260,Great South Coast,recreation,sports_centre,Sports Centre,6
COLERAINE,SOUTHERN GRAMPIANS,26260,Great South Coast,shopping,convenience_store,Convenience Store,2
COLERAINE,SOUTHERN GRAMPIANS,26260,Great South Coast,shopping,supermarket,Supermarket,1
COMBIENBAR,EAST GIPPSLAND,22110,Gippsland,recreation,nature_reserve,Nature Reserve,1
CONCONGELLA,NORTHERN GRAMPIANS,25810,Wimmera Southern Mallee,education,school,School,2
CONCONGELLA,NORTHERN GRAMPIANS,25810,Wimmera Southern Mallee,recreation,nature_reserve,Nature Reserve,15
CONDAH,GLENELG,22410,Great South Coast,community,community_centre,Community Centre,2
CONDAH,GLENELG,22410,Great South Coast,recreation,nature_reserve,Nature Reserve,4
CONGUPNA,GREATER SHEPPARTON,22830,Goulburn,education,school,School,2
CONGUPNA,GREATER SHEPPARTON,22830,Goulburn,public_transport,bus_stop,Bus Stop,1
CONGUPNA,GREATER SHEPPARTON,22830,Goulburn,recreation,nature_reserve,Nature Reserve,4
CONNEWARRE,GREATER GEELONG,22750,Barwon,public_transport,bus_stop,Bus Stop,2
CONNEWARRE,GREATER GEELONG,22750,Barwon,recreation,nature_reserve,Nature Reserve,2
CONNEWARRE,SURF COAST,26490,Barwon,public_transport,bus_stop,Bus Stop,2
CONNEWARRE,SURF COAST,26490,Barwon,recreation,nature_reserve,Nature Reserve,2
CONNEWARRE,SURF COAST,26490,Barwon,recreation,playground,Playground,1
CONNEWIRRICOO,WEST WIMMERA,26890,Wimmera Southern Mallee,community,community_centre,Community Centre,1
CONNEWIRRICOO,WEST WIMMERA,26890,Wimmera Southern Mallee,recreation,nature_reserve,Nature Reserve,5
COOMOORA,HEPBURN,22910,Central Highlands,recreation,nature_reserve,Nature Reserve,2
COONGULLA,WELLINGTON,26810,Gippsland,recreation,playground,Playground,1
COONOOER BRIDGE,BULOKE,21270,Mallee,community,community_centre,Community Centre,2
COONOOER BRIDGE,NORTHERN GRAMPIANS,25810,Wimmera Southern Mallee,recreation,nature_reserve,Nature Reserve,4
COORIEMUNGLE,CORANGAMITE,21830,Great South Coast,education,school,School,2
COORIEMUNGLE,CORANGAMITE,21830,Great South Coast,recreation,nature_reserve,Nature Reserve,3
COPE COPE,BULOKE,21270,Mallee,recreation,nature_reserve,Nature Reserve,1
CORACK,BULOKE,21270,Mallee,recreation,nature_reserve,Nature Reserve,6
CORACK EAST,BULOKE,21270,Mallee,community,community_centre,Community Centre,2
CORACK EAST,BULOKE,21270,Mallee,recreation,garden,Garden,2
CORACK EAST,BULOKE,21270,Mallee,recreation,nature_reserve,Nature Reserve,2
CORACK EAST,BULOKE,21270,Mallee,recreation,park,Park,2
CORAGULAC,COLAC OTWAY,21750,Barwon,education,school,School,2
CORAGULAC,COLAC OTWAY,21750,Barwon,public_transport,bus_stop,Bus Stop,2
CORAL BANK,ALPINE,20110,Ovens Murray,recreation,nature_reserve,Nature Reserve,2
CORINDHAP,GOLDEN PLAINS,22490,Central Highlands,community,community_centre,Community Centre,2
CORINDHAP,GOLDEN PLAINS,22490,Central Highlands,recreation,nature_reserve,Nature Reserve,1
CORINELLA,BASS COAST,20740,Gippsland,community,community_centre,Community Centre,4
CORINELLA,BASS COAST,20740,Gippsland,education,school,School,2
CORINELLA,BASS COAST,20740,Gippsland,public_transport,bus_stop,Bus Stop,9
CORINELLA,BASS COAST,20740,Gippsland,recreation,nature_reserve,Nature Reserve,2
CORINELLA,BASS COAST,20740,Gippsland,recreation,park,Park,22
CORINELLA,BASS COAST,20740,Gippsland,recreation,playground,Playground,2
CORINELLA,BASS COAST,20740,Gippsland,shopping,convenience_store,Convenience Store,2
CORIO,GREATER GEELONG,22750,Barwon,community,community_centre,Community Centre,10
CORIO,GREATER GEELONG,22750,Barwon,community,library,Library,2
CORIO,GREATER GEELONG,22750,Barwon,community,social_facility,Social Facility,2
CORIO,GREATER GEELONG,22750,Barwon,education,college,College,2
CORIO,GREATER GEELONG,22750,Barwon,education,kindergarten,Kindergarten,8
CORIO,GREATER GEELONG,22750,Barwon,education,school,School,12
CORIO,GREATER GEELONG,22750,Barwon,healthcare,dentist,Dentist,4
CORIO,GREATER GEELONG,22750,Barwon,healthcare,pharmacy,Pharmacy,3
CORIO,GREATER GEELONG,22750,Barwon,public_transport,bus_stop,Bus Stop,63
CORIO,GREATER GEELONG,22750,Barwon,public_transport,platform,Public Transport Platform,4
CORIO,GREATER GEELONG,22750,Barwon,public_transport,railway_station,Railway Station,1
CORIO,GREATER GEELONG,22750,Barwon,public_transport,stop_position,Public Transport Stop Position,24
CORIO,GREATER GEELONG,22750,Barwon,recreation,garden,Garden,104
CORIO,GREATER GEELONG,22750,Barwon,recreation,nature_reserve,Nature Reserve,3
CORIO,GREATER GEELONG,22750,Barwon,recreation,park,Park,74
CORIO,GREATER GEELONG,22750,Barwon,recreation,playground,Playground,43
CORIO,GREATER GEELONG,22750,Barwon,recreation,sports_centre,Sports Centre,4
CORIO,GREATER GEELONG,22750,Barwon,shopping,convenience_store,Convenience Store,14
CORIO,GREATER GEELONG,22750,Barwon,shopping,supermarket,Supermarket,4
CORNDALE,GLENELG,22410,Great South Coast,recreation,nature_reserve,Nature Reserve,1
CORNISHTOWN,INDIGO,23350,Ovens Murray,recreation,nature_reserve,Nature Reserve,6
CORNISHTOWN,INDIGO,23350,Ovens Murray,recreation,sports_centre,Sports Centre,2
CORONET BAY,BASS COAST,20740,Gippsland,healthcare,pharmacy,Pharmacy,1
CORONET BAY,BASS COAST,20740,Gippsland,public_transport,bus_stop,Bus Stop,8
CORONET BAY,BASS COAST,20740,Gippsland,public_transport,stop_position,Public Transport Stop Position,1
CORONET BAY,BASS COAST,20740,Gippsland,recreation,nature_reserve,Nature Reserve,2
CORONET BAY,BASS COAST,20740,Gippsland,recreation,park,Park,9
CORONET BAY,BASS COAST,20740,Gippsland,recreation,playground,Playground,2
CORONET BAY,BASS COAST,20740,Gippsland,shopping,convenience_store,Convenience Store,2
COROP,CAMPASPE,21370,Loddon Campaspe,public_transport,bus_stop,Bus Stop,1
COROP,CAMPASPE,21370,Loddon Campaspe,recreation,nature_reserve,Nature Reserve,5
COROROOKE,COLAC OTWAY,21750,Barwon,public_transport,bus_stop,Bus Stop,2
COROROOKE,COLAC OTWAY,21750,Barwon,recreation,sports_centre,Sports Centre,2
CORRINGLE,EAST GIPPSLAND,22110,Gippsland,recreation,nature_reserve,Nature Reserve,2
CORRYONG,TOWONG,26670,Ovens Murray,community,community_centre,Community Centre,3
CORRYONG,TOWONG,26670,Ovens Murray,community,library,Library,1
CORRYONG,TOWONG,26670,Ovens Murray,education,school,School,4
CORRYONG,TOWONG,26670,Ovens Murray,healthcare,hospital,Hospital,2
CORRYONG,TOWONG,26670,Ovens Murray,healthcare,pharmacy,Pharmacy,1
CORRYONG,TOWONG,26670,Ovens Murray,recreation,nature_reserve,Nature Reserve,2
CORRYONG,TOWONG,26670,Ovens Murray,recreation,park,Park,8
CORRYONG,TOWONG,26670,Ovens Murray,shopping,supermarket,Supermarket,1
CORUNNUN,COLAC OTWAY,21750,Barwon,public_transport,bus_stop,Bus Stop,1
COSGROVE,GREATER SHEPPARTON,22830,Goulburn,recreation,nature_reserve,Nature Reserve,4
COSGROVE SOUTH,GREATER SHEPPARTON,22830,Goulburn,recreation,nature_reserve,Nature Reserve,6
COSTERFIELD,GREATER BENDIGO,22620,Loddon Campaspe,community,town_hall,Town Hall,2
COSTERFIELD,GREATER BENDIGO,22620,Loddon Campaspe,recreation,nature_reserve,Nature Reserve,2
COWANGIE,MILDURA,24780,Mallee,community,community_centre,Community Centre,1
COWANGIE,MILDURA,24780,Mallee,recreation,garden,Garden,2
COWANGIE,MILDURA,24780,Mallee,recreation,nature_reserve,Nature Reserve,8
COWES,BASS COAST,20740,Gippsland,community,community_centre,Community Centre,4
COWES,BASS COAST,20740,Gippsland,community,library,Library,1
COWES,BASS COAST,20740,Gippsland,community,social_facility,Social Facility,5
COWES,BASS COAST,20740,Gippsland,education,childcare,Childcare Centre,1
COWES,BASS COAST,20740,Gippsland,education,school,School,4
COWES,BASS COAST,20740,Gippsland,healthcare,dentist,Dentist,7
COWES,BASS COAST,20740,Gippsland,healthcare,doctor,Doctor,1
COWES,BASS COAST,20740,Gippsland,healthcare,hospital,Hospital,1
COWES,BASS COAST,20740,Gippsland,healthcare,pharmacy,Pharmacy,3
COWES,BASS COAST,20740,Gippsland,public_transport,bus_stop,Bus Stop,23
COWES,BASS COAST,20740,Gippsland,public_transport,stop_position,Public Transport Stop Position,2
COWES,BASS COAST,20740,Gippsland,recreation,garden,Garden,2
COWES,BASS COAST,20740,Gippsland,recreation,park,Park,48
COWES,BASS COAST,20740,Gippsland,recreation,playground,Playground,8
COWES,BASS COAST,20740,Gippsland,recreation,sports_centre,Sports Centre,6
COWES,BASS COAST,20740,Gippsland,shopping,convenience_store,Convenience Store,3
COWES,BASS COAST,20740,Gippsland,shopping,supermarket,Supermarket,7
COWWARR,WELLINGTON,26810,Gippsland,community,town_hall,Town Hall,1
COWWARR,WELLINGTON,26810,Gippsland,education,school,School,2
COWWARR,WELLINGTON,26810,Gippsland,public_transport,bus_stop,Bus Stop,2
COWWARR,WELLINGTON,26810,Gippsland,public_transport,platform,Public Transport Platform,1
COWWARR,WELLINGTON,26810,Gippsland,recreation,park,Park,2
COWWARR,WELLINGTON,26810,Gippsland,recreation,playground,Playground,1
COWWARR,WELLINGTON,26810,Gippsland,shopping,convenience_store,Convenience Store,1
CREEK JUNCTION,BENALLA,21010,Ovens Murray,recreation,nature_reserve,Nature Reserve,2
CREIGHTONS CREEK,STRATHBOGIE,26430,Goulburn,recreation,nature_reserve,Nature Reserve,4
CRESSY,COLAC OTWAY,21750,Barwon,recreation,nature_reserve,Nature Reserve,2
CRESSY,COLAC OTWAY,21750,Barwon,recreation,park,Park,4
CRESSY,COLAC OTWAY,21750,Barwon,recreation,playground,Playground,2
CRESSY,COLAC OTWAY,21750,Barwon,recreation,sports_centre,Sports Centre,2
CRESWICK,HEPBURN,22910,Central Highlands,community,community_centre,Community Centre,2
CRESWICK,HEPBURN,22910,Central Highlands,community,library,Library,3
CRESWICK,HEPBURN,22910,Central Highlands,community,town_hall,Town Hall,1
CRESWICK,HEPBURN,22910,Central Highlands,education,school,School,5
CRESWICK,HEPBURN,22910,Central Highlands,healthcare,hospital,Hospital,3
CRESWICK,HEPBURN,22910,Central Highlands,public_transport,bus_stop,Bus Stop,27
CRESWICK,HEPBURN,22910,Central Highlands,public_transport,platform,Public Transport Platform,1
CRESWICK,HEPBURN,22910,Central Highlands,public_transport,railway_station,Railway Station,1
CRESWICK,HEPBURN,22910,Central Highlands,public_transport,stop_position,Public Transport Stop Position,5
CRESWICK,HEPBURN,22910,Central Highlands,recreation,nature_reserve,Nature Reserve,7
CRESWICK,HEPBURN,22910,Central Highlands,recreation,park,Park,23
CRESWICK,HEPBURN,22910,Central Highlands,recreation,playground,Playground,4
CRESWICK,HEPBURN,22910,Central Highlands,recreation,sports_centre,Sports Centre,4
CRESWICK,HEPBURN,22910,Central Highlands,shopping,convenience_store,Convenience Store,2
CRESWICK,HEPBURN,22910,Central Highlands,shopping,supermarket,Supermarket,1
CROSSLEY,MOYNE,25490,Great South Coast,community,community_centre,Community Centre,1
CROSSLEY,MOYNE,25490,Great South Coast,public_transport,bus_stop,Bus Stop,4
CROSSOVER,BAW BAW,20830,Gippsland,recreation,nature_reserve,Nature Reserve,2
CROWLANDS,NORTHERN GRAMPIANS,25810,Wimmera Southern Mallee,recreation,nature_reserve,Nature Reserve,2
CROWLANDS,PYRENEES,25990,Central Highlands,public_transport,bus_stop,Bus Stop,2
CROWLANDS,PYRENEES,25990,Central Highlands,recreation,park,Park,2
CROXTON EAST,SOUTHERN GRAMPIANS,26260,Great South Coast,recreation,nature_reserve,Nature Reserve,4
CRYMELON,YARRIAMBIACK,27630,Wimmera Southern Mallee,recreation,nature_reserve,Nature Reserve,4
CUDGEE,MOYNE,25490,Great South Coast,education,school,School,2
CUDGEE,MOYNE,25490,Great South Coast,recreation,nature_reserve,Nature Reserve,1
CUDGEWA,TOWONG,26670,Ovens Murray,recreation,nature_reserve,Nature Reserve,4
CULGOA,BULOKE,21270,Mallee,community,community_centre,Community Centre,2
CULGOA,BULOKE,21270,Mallee,public_transport,bus_stop,Bus Stop,1
CULGOA,BULOKE,21270,Mallee,recreation,garden,Garden,12
CULGOA,BULOKE,21270,Mallee,recreation,nature_reserve,Nature Reserve,5
CULGOA,BULOKE,21270,Mallee,recreation,park,Park,2
CULGOA,BULOKE,21270,Mallee,recreation,playground,Playground,1
CULGOA,BULOKE,21270,Mallee,recreation,sports_centre,Sports Centre,4
CULGOA,BULOKE,21270,Mallee,shopping,convenience_store,Convenience Store,1
CULLULLERAINE,MILDURA,24780,Mallee,recreation,playground,Playground,2
CULLULLERAINE,MILDURA,24780,Mallee,shopping,convenience_store,Convenience Store,2
CUNDARE,COLAC OTWAY,21750,Barwon,recreation,nature_reserve,Nature Reserve,1
CURDIEVALE,CORANGAMITE,21830,Great South Coast,recreation,nature_reserve,Nature Reserve,2
CURLEWIS,GREATER GEELONG,22750,Barwon,education,kindergarten,Kindergarten,2
